author_cell_type,mean,std,median,count,q1,q3,f_score
Erythroid,0.8056986077225403,0.0943722010046459,0.8337022813801187,66,0.8117287996211027,0.8591730691442365,0.7861635220125787
NKTcell,0.773466173026157,0.21566237198474952,0.8127432874899457,3283,0.7861976449745754,0.828453098145877,0.4862158825949801
Cholangiocyte,0.780249327945986,0.10772471040096769,0.8113101180485246,1934,0.7521965282849253,0.8313292844229336,0.8062930186823992
Bcells,0.572357212457254,0.36844878336574444,0.7171898493354797,1780,0.6325297711300887,0.747940152069709,
PortalEndo,0.5839979779359424,0.24007885214586375,0.6938091580547726,1558,0.5693874125783593,0.7244686110440454,0.5996152201795639
InfMac,0.5988845506896463,0.1368164625923201,0.6488016013406629,1627,0.557852777175172,0.6896623004692228,0.6992316136114161
cvLSECs,0.379880043799169,0.25817465059803324,0.4935568195635675,6376,0.29429927012905327,0.56450740063798,0.7707942464040025
CentralHep,0.31655574741664516,0.33589982682475245,0.474020620022515,15819,0.2940229359535196,0.529011378690768,0.5618444875789061
NonInfMac,0.267405441307517,0.2917777931195462,0.3795323204198694,3044,0.16658644338978962,0.4814168498206122,0.6871698943661971
Stellate,0.11853499278666389,0.3520114042904728,0.28993383005631623,3240,0.08498586202100275,0.35052945454693063,0.7159423828125
InterHep,0.006678617172777273,0.4011752492844266,0.1681060019082931,11059,-0.24181238218332995,0.33867060041424435,0.4190924538287974
PortalHep,-0.39000744052288566,0.3155897593091566,-0.3592177309703105,23509,-0.7046762686594996,-0.1514954932748576,0.4366415614905448
